38.236168,21.725563,144,7.95,0.00,458,
38.236168,21.725563,144,7.95,0.00,491,
38.236168,21.725563,138,7.95,0.00,525,
38.236168,21.725563,134,7.95,0.00,558,
38.236168,21.725563,134,7.95,0.00,591,
38.236168,21.725563,133,7.95,0.00,625,
38.236168,21.725563,127,7.95,0.00,658,
38.236168,21.725563,123,7.95,0.00,691,
38.236168,21.725563,125,7.95,0.00,725,
38.236168,21.725563,129,7.95,0.00,758,
38.236168,21.725563,130,7.95,0.00,791,
38.236168,21.725563,133,7.95,0.00,825,
38.236168,21.725563,142,7.95,0.00,858,
38.236168,21.725563,148,7.95,0.00,891,
38.236168,21.725563,164,7.95,0.00,925,
38.236168,21.725563,173,7.95,0.00,958,
38.236168,21.725563,176,7.95,0.00,991,
38.236168,21.725563,182,7.95,0.00,1025,
38.236168,21.725563,193,7.95,0.00,1058,
38.236168,21.725563,204,7.95,0.00,1092,
38.236168,21.725563,216,7.95,0.00,1125,
38.236168,21.725563,226,7.95,0.00,1158,
38.236168,21.725563,230,7.95,0.00,1191,
38.236168,21.725563,241,7.95,0.00,1225,
38.236168,21.725563,248,7.95,0.00,1258,
38.236168,21.725563,248,7.95,0.00,1291,
38.236168,21.725563,248,7.95,0.00,1325,
38.236168,21.725563,239,7.95,0.00,1358,
38.236168,21.725563,231,7.95,0.00,1394,
38.236168,21.725563,227,7.95,0.00,1429,
38.236168,21.725563,222,7.95,0.00,1459,
38.236178,21.725565,219,7.40,0.00,1493,
38.236178,21.725565,215,7.40,0.00,1525,
38.236178,21.725565,213,7.40,0.00,1558,
38.236178,21.725565,213,7.40,0.00,1593,
38.236178,21.725565,212,7.40,0.00,1626,
38.236178,21.725565,212,7.40,0.00,1658,
38.236178,21.725565,209,7.40,0.00,1694,
38.236178,21.725565,207,7.40,0.00,1726,
38.236178,21.725565,203,7.40,0.00,1758,
38.236178,21.725565,199,7.40,0.00,1794,
38.236178,21.725565,199,7.40,0.00,1827,
38.236178,21.725565,191,7.40,0.00,1858,
38.236178,21.725565,187,7.40,0.00,1894,
38.236178,21.725565,187,7.40,0.00,1926,
38.236178,21.725565,186,7.40,0.00,1959,
38.236178,21.725565,185,7.40,0.00,1993,
38.236178,21.725565,185,7.40,0.00,2026,
38.236178,21.725565,188,7.40,0.00,2060,
38.236178,21.725565,190,7.40,0.00,2095,
38.236178,21.725565,190,7.40,0.00,2126,
38.236178,21.725565,190,7.40,0.00,2159,
38.236178,21.725565,194,7.40,0.00,2194,
38.236178,21.725565,194,7.40,0.00,2226,
38.236178,21.725565,194,7.40,0.00,2259,
38.236178,21.725565,195,7.40,0.00,2296,
38.236178,21.725565,196,7.40,0.00,2327,
38.236178,21.725565,198,7.40,0.00,2359,
38.236178,21.725565,198,7.40,0.00,2394,
38.236178,21.725565,198,7.40,0.00,2434,
38.236178,21.725565,198,7.40,0.00,2459,
38.236188,21.725563,200,6.70,0.00,2494,
38.236188,21.725563,201,6.70,0.00,2525,
38.236188,21.725563,204,6.70,0.00,2559,
38.236188,21.725563,205,6.70,0.00,2591,
38.236188,21.725563,209,6.70,0.00,2625,
38.236188,21.725563,212,6.70,0.00,2659,
38.236188,21.725563,213,6.70,0.00,2693,
